"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0150115","GO:0150115","cell-substrate junction organization","14/793","103/18614",0.000117908803872773,0.00124064884580236,0.000865666187768415,"COL16A1/S100A10/FN1/ARHGAP6/DLC1/NRP1/ACVRL1/ITGA5/THSD1/MMP14/GREM1/THBS1/CORO2B/CDH11",14
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","24/793","243/18614",0.000118215946011267,0.0012412674331183,0.000866097808791081,"TNFRSF14/CSF1/PTPN22/TNFSF4/TGFBR2/BST1/IL6ST/MEF2C/IRF1/CDKN1A/IL6/GPNMB/CD274/PDCD1LG2/ANXA1/TLR4/IGF2/CLCF1/LRRC32/LGALS3/PRNP/TICAM1/IL4I1/RAC2",24
"GO:0046683","GO:0046683","response to organophosphorus","16/793","129/18614",0.000120166706210725,0.00125910523614508,0.00087854418553709,"PTGS2/CYP1B1/SLC8A1/IGFBP5/NT5E/PLAT/PENK/LPAR1/AKR1C1/FOSL1/ABCC9/COL1A1/GATA6/THBD/FOSB/P2RX6",16
"GO:0001942","GO:0001942","hair follicle development","13/793","91/18614",0.000122654596062798,0.00128248466761896,0.000894857248967298,"TGFB2/IGFBP5/WNT5A/FOXQ1/CD109/INHBA/EGFR/EXT1/DKK1/ALX4/FGF7/TRADD/APCDD1",13
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","11/793","68/18614",0.000130278114195891,0.00135652086406472,0.000946516211252166,"RGS4/KCNK2/TGFBR2/MEF2C/WNT2/ZFPM2/RBP4/TBX5/GATA6/MAPK11/RUNX1",11
"GO:1902893","GO:1902893","regulation of miRNA transcription","11/793","68/18614",0.000130278114195891,0.00135652086406472,0.000946516211252166,"JUN/TGFB2/ATOH8/PPARG/GATA2/NR3C1/EGFR/KLF4/FOSL1/GATA6/TGFB1",11
"GO:0030194","GO:0030194","positive regulation of blood coagulation","7/793","28/18614",0.000133946604147877,0.00136788155275381,0.000954443163428189,"F3/EMILIN1/SERPINE1/PLAT/THBS1/EMILIN2/THBD",7
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","7/793","28/18614",0.000133946604147877,0.00136788155275381,0.000954443163428189,"AFF3/MSX1/PITX1/TWIST1/OSR2/ALX4/TBX3",7
"GO:1900048","GO:1900048","positive regulation of hemostasis","7/793","28/18614",0.000133946604147877,0.00136788155275381,0.000954443163428189,"F3/EMILIN1/SERPINE1/PLAT/THBS1/EMILIN2/THBD",7
"GO:0002756","GO:0002756","MyD88-independent toll-like receptor signaling pathway","5/793","13/18614",0.000134006761058419,0.00136788155275381,0.000954443163428189,"PRKCE/TLR6/TNIP3/TLR4/TICAM1",5
"GO:0036302","GO:0036302","atrioventricular canal development","5/793","13/18614",0.000134006761058419,0.00136788155275381,0.000954443163428189,"GATA4/HAS2/ENG/TBX3/GATA6",5
"GO:0061430","GO:0061430","bone trabecula morphogenesis","5/793","13/18614",0.000134006761058419,0.00136788155275381,0.000954443163428189,"THBS3/FBN2/GREM1/MMP2/COL1A1",5
"GO:0072537","GO:0072537","fibroblast activation","5/793","13/18614",0.000134006761058419,0.00136788155275381,0.000954443163428189,"DDR2/PDGFRB/ACTA2/RGCC/CYGB",5
"GO:1903054","GO:1903054","negative regulation of extracellular matrix organization","5/793","13/18614",0.000134006761058419,0.00136788155275381,0.000954443163428189,"EMILIN1/FAP/ADTRP/CST3/TGFB1",5
"GO:0034110","GO:0034110","regulation of homotypic cell-cell adhesion","8/793","37/18614",0.000134653406153437,0.00136788155275381,0.000954443163428189,"EMILIN1/SERPINE2/IL6ST/IL6/ZNF703/C1QTNF1/EMILIN2/PLAUR",8
"GO:0050654","GO:0050654","chondroitin sulfate proteoglycan metabolic process","8/793","37/18614",0.000134653406153437,0.00136788155275381,0.000954443163428189,"IDUA/EGFLAM/CHSY3/CHPF2/BGN/CSGALNACT1/EXT1/DCN",8
"GO:0060323","GO:0060323","head morphogenesis","8/793","37/18614",0.000134653406153437,0.00136788155275381,0.000954443163428189,"MSX1/PDGFRA/DKK1/ARID5B/TGFB3/MMP2/COL1A1/RRAS",8
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","8/793","37/18614",0.000134653406153437,0.00136788155275381,0.000954443163428189,"PPARG/TLR6/ADTRP/TLR4/CDH13/CD68/TICAM1/ITGB2",8
"GO:0003215","GO:0003215","cardiac right ventricle morphogenesis","6/793","20/18614",0.000136056983609139,0.00137099355660983,0.000956614572786667,"TGFB2/HAND2/SEMA3C/SMARCD3/GATA4/ZFPM2",6
"GO:0042474","GO:0042474","middle ear morphogenesis","6/793","20/18614",0.000136056983609139,0.00137099355660983,0.000956614572786667,"PRRX1/MSX1/OSR2/SIX1/GSC/TSHZ1",6
"GO:0060216","GO:0060216","definitive hemopoiesis","6/793","20/18614",0.000136056983609139,0.00137099355660983,0.000956614572786667,"MEIS1/GATA2/HOXA9/MFAP5/HOXB3/HOXB4",6
"GO:0071379","GO:0071379","cellular response to prostaglandin stimulus","6/793","20/18614",0.000136056983609139,0.00137099355660983,0.000956614572786667,"PTGFR/TNFSF4/PRKCE/PTGER4/AKR1C2/PTGER2",6
"GO:0043405","GO:0043405","regulation of MAP kinase activity","20/793","186/18614",0.000136769036877639,0.00137539566662865,0.000959686157313601,"PTPN22/DUSP10/AGT/PPARG/WNT5A/TLR6/PDGFC/GHR/MEF2C/PDGFRB/DUSP1/TNXB/EGFR/CAV1/ADAM9/TLR4/DKK1/SMPD1/THBS1/TGFB1",20
"GO:0008584","GO:0008584","male gonad development","17/793","144/18614",0.000137970447568861,0.00138469135933567,0.00096617225279145,"TGFB2/CYP1B1/WNT5A/PDGFRA/RHOBTB3/PDGFRB/HOXA9/HOXA10/HOXA11/INHBA/MAMLD1/GATA4/ZFPM2/ARID5B/MMP14/NUPR1/GATA6",17
"GO:0043393","GO:0043393","regulation of protein binding","21/793","201/18614",0.000141482858748731,0.00141709684975182,0.000988783273989129,"GREM2/ITGA4/PLCL1/WNT5A/DAB2/LOX/HFE/CDKN1A/CAV1/SMARCD3/CTHRC1/ANGPT1/NRP1/DKK1/IFIT2/IFIT1/CARD16/B2M/ANXA2/CTSZ/TICAM1",21
"GO:0070997","GO:0070997","neuron death","32/793","373/18614",0.000143831434190326,0.0014377390161665,0.0010031864031001,"JUN/CSF1/NGF/DDR2/TGFB2/CAPN2/WNT5A/TLR6/GDNF/GHR/IL6ST/MEF2C/NR3C1/FOXQ1/GPNMB/FZD1/ANGPT1/TLR4/NRP1/DKK1/CLCF1/FAIM2/SIX1/TGFB3/NUPR1/NQO1/SERPINF1/CCL2/PRNP/GDF5/CTSZ/ITGB2",32
"GO:0071621","GO:0071621","granulocyte chemotaxis","16/793","131/18614",0.000144242660370209,0.00143897168968125,0.00100404650447842,"CSF1/TGFB2/TNFAIP6/SCG2/HRH1/BST1/SLIT2/CXCL1/CXCL2/ANXA1/LGALS3/THBS1/CCL2/C5AR1/RAC2/ITGB2",16
"GO:0061614","GO:0061614","miRNA transcription","11/793","69/18614",0.000149108960135124,0.00148455494572779,0.00103585234834906,"JUN/TGFB2/ATOH8/PPARG/GATA2/NR3C1/EGFR/KLF4/FOSL1/GATA6/TGFB1",11
"GO:0046546","GO:0046546","development of primary male sexual characteristics","17/793","145/18614",0.00015022751419543,0.00149271792435141,0.00104154808942024,"TGFB2/CYP1B1/WNT5A/PDGFRA/RHOBTB3/PDGFRB/HOXA9/HOXA10/HOXA11/INHBA/MAMLD1/GATA4/ZFPM2/ARID5B/MMP14/NUPR1/GATA6",17
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","21/793","202/18614",0.00015171955114817,0.00150455221555269,0.00104980549906827,"TNFRSF14/PTPN22/TNFSF4/HLX/LOXL3/FN1/PARP3/IRF1/HFE/GPER1/GPNMB/INHBA/PAG1/CD274/PDCD1LG2/ANXA1/LRRC32/LGALS3/PRNP/IL4I1/RUNX1",21
"GO:0009615","GO:0009615","response to virus","34/793","408/18614",0.000157683862207938,0.00156060186795104,0.0010889143001457,"IFI6/IFI44L/IFI44/GBP3/PTPN22/IFI16/TNFSF4/LYST/SPON2/IRF1/TRIM38/IL6/HSPB1/PENK/EXT1/ACTA2/IFIT2/IFIT1/HTRA1/SMPD1/FOSL1/CASP1/ABCC9/OAS1/OAS3/OAS2/CCDC92/IFI27/NLRC5/SLFN11/TICAM1/BCL3/MAPK11/IL10RB",34
"GO:0008544","GO:0008544","epidermis development","32/793","375/18614",0.00015862835459581,0.00156684687009853,0.00109327176778847,"PLOD1/TGFB2/FOSL2/IGFBP5/COL7A1/WNT5A/PITX2/FOXQ1/FOXC1/CD109/SFRP4/INHBA/EGFR/PLOD3/ADAM9/EXT1/ANXA1/KLF4/SVEP1/DKK1/ALX4/EMP1/VDR/KRT80/KRT7/FGF7/TRADD/KRT34/APCDD1/GATA6/ZFP36/MAFF",32
"GO:0046545","GO:0046545","development of primary female sexual characteristics","14/793","106/18614",0.00016102566918176,0.00158738914116457,0.00110760519464169,"TNFAIP6/PTX3/SLIT2/PDGFRA/BMPR1B/SLIT3/FOXC1/INHBA/ZFPM2/ARID5B/MMP14/NUPR1/MMP2/ADAMTS1",14
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","28/793","311/18614",0.000165610225799383,0.00162936989871125,0.00113689738514993,"TNFSF4/MR1/HLX/LOXL3/IL1R1/IL18R1/RFTN1/PARP3/CFI/IL7R/MEF2C/HFE/ULBP2/ULBP1/IL6/CD274/ANXA1/SVEP1/TLR4/CLCF1/TCIRG1/C1S/C1R/B2M/JUNB/TGFB1/BCL3/IL4I1",28
"GO:0003156","GO:0003156","regulation of animal organ formation","7/793","29/18614",0.000170122673188496,0.00166720219724726,0.00116329497682866,"WNT5A/GDNF/HOXA11/WNT2/SULF1/DKK1/SIX1",7
"GO:0003209","GO:0003209","cardiac atrium morphogenesis","7/793","29/18614",0.000170122673188496,0.00166720219724726,0.00116329497682866,"TGFB2/WNT5A/HEG1/WNT2/GATA4/ENG/TBX5",7
"GO:0022404","GO:0022404","molting cycle process","13/793","94/18614",0.000171391070106838,0.00167152664858807,0.00116631237479672,"TGFB2/IGFBP5/WNT5A/FOXQ1/CD109/INHBA/EGFR/EXT1/DKK1/ALX4/FGF7/TRADD/APCDD1",13
"GO:0022405","GO:0022405","hair cycle process","13/793","94/18614",0.000171391070106838,0.00167152664858807,0.00116631237479672,"TGFB2/IGFBP5/WNT5A/FOXQ1/CD109/INHBA/EGFR/EXT1/DKK1/ALX4/FGF7/TRADD/APCDD1",13
"GO:0051962","GO:0051962","positive regulation of nervous system development","26/793","280/18614",0.000171567261049556,0.00167152664858807,0.00116631237479672,"NGF/FN1/SERPINE2/MME/EPHB3/SLIT2/VEGFC/IL6ST/TPBG/THBS2/GPER1/IL6/WNT2/SMARCD3/NRP1/CLCF1/TENM4/AMIGO2/FLRT2/ITPKA/SEMA7A/SERPINF1/TRPV2/TGM2/TGFB1/TSPO",26
"GO:0050863","GO:0050863","regulation of T cell activation","32/793","377/18614",0.000174775523987355,0.00169947095114552,0.00118581058974013,"TNFRSF14/PTPN22/TNFSF4/HLX/DUSP10/LOXL3/TGFBR2/IL7R/IL6ST/IRF1/HFE/PRDM1/IL6/GPNMB/CAV1/SMARCD3/PAG1/CD274/PDCD1LG2/ANXA1/ZEB1/IGF2/LRRC32/LGALS3/B2M/CCL2/PRNP/JUNB/IL4I1/RAC2/LGALS1/RUNX1",32
"GO:0034329","GO:0034329","cell junction assembly","36/793","444/18614",0.000175698642200496,0.00170512973537491,0.00118975902219774,"COL16A1/NEGR1/RHOC/S100A10/AGT/FN1/WNT5A/CLDN11/EPHB3/MEF2C/MDGA1/TPBG/THBS2/FZD1/CAV1/ARHGAP6/DLC1/ZNF703/SNAI2/NRP1/DKK1/KIRREL3/AMIGO2/ACVRL1/ITGA5/TBX5/THSD1/MMP14/SIX1/FLRT2/GREM1/THBS1/CORO2B/CDH11/CDH13/CDH20",36
"GO:0043200","GO:0043200","response to amino acid","15/793","120/18614",0.000177869701718164,0.00171952179726766,0.00119980112346997,"COL16A1/CAPN2/COL3A1/COL5A2/PDGFRA/PDGFC/EGFR/COL1A2/ZEB1/SIX1/MMP2/NQO1/PPP1R9B/COL1A1/COL6A1",15
"GO:0071774","GO:0071774","response to fibroblast growth factor","15/793","120/18614",0.000177869701718164,0.00171952179726766,0.00119980112346997,"GPC1/WNT5A/FGF5/HHIP/RUNX2/SULF1/EXT1/CD44/CREB3L1/FLRT2/THBS1/FGF7/CCL2/COL1A1/ZFP36",15
"GO:0030728","GO:0030728","ovulation","6/793","21/18614",0.000183649425428775,0.00176855458245283,0.00123401388590515,"PTGS2/TNFAIP6/INHBA/PLAT/MMP2/ADAMTS1",6
"GO:0071498","GO:0071498","cellular response to fluid shear stress","6/793","21/18614",0.000183649425428775,0.00176855458245283,0.00123401388590515,"PTGS2/MEF2C/HAS2/KLF4/MMP2/KLF2",6
"GO:0051099","GO:0051099","positive regulation of binding","19/793","176/18614",0.000189150163781973,0.00181802407419674,0.00126853136155805,"NGF/S100A10/PLCL1/PPARG/WNT5A/HAND2/FOXC1/HFE/TWIST1/CAV1/CTHRC1/KLF4/NRP1/MMP8/B2M/ANXA2/TICAM1/TGFB1/PLAUR",19
"GO:0006029","GO:0006029","proteoglycan metabolic process","13/793","95/18614",0.000190960305300698,0.00182839004960324,0.00127576424977054,"GPC1/IDUA/BMPR1B/EGFLAM/CHSY3/CHPF2/BGN/CSGALNACT1/HGSNAT/SULF1/EXT1/DCN/FOXL1",13
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation","13/793","95/18614",0.000190960305300698,0.00182839004960324,0.00127576424977054,"MEIS1/TNFAIP6/GATA2/HOXA5/HOXA9/INHBA/LRRC17/TLR4/GPR68/MEIS2/FBN1/FSTL3/ZFP36",13
"GO:0072089","GO:0072089","stem cell proliferation","15/793","121/18614",0.000195207607361582,0.00186192294197173,0.00129916191882065,"CDKN2C/PRRX1/TGFBR2/WNT5A/MECOM/VEGFC/RUNX2/CD109/HOXA3/SNAI2/OSR2/LTBP3/TBX3/HOXB4/RUNX1",15
"GO:0098773","GO:0098773","skin epidermis development","15/793","121/18614",0.000195207607361582,0.00186192294197173,0.00129916191882065,"TGFB2/IGFBP5/WNT5A/FOXQ1/CD109/INHBA/EGFR/EXT1/KLF4/DKK1/ALX4/FGF7/TRADD/APCDD1/GATA6",15
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","12/793","83/18614",0.000197426398643436,0.00187949931508551,0.0013114258821167,"GPR17/COL3A1/HEG1/ARHGEF28/F2RL2/PDGFRB/DLC1/LPAR1/NRP1/ARHGDIB/EPS8/STARD13",12
"GO:0010713","GO:0010713","negative regulation of collagen metabolic process","5/793","14/18614",0.000201159529717888,0.00190415782107955,0.00132863142335599,"EMILIN1/IL6/MIR29A/CYGB/CST3",5
"GO:0018158","GO:0018158","protein oxidation","5/793","14/18614",0.000201159529717888,0.00190415782107955,0.00132863142335599,"LOXL3/LOX/LOXL2/LOXL4/LOXL1",5
"GO:0061029","GO:0061029","eyelid development in camera-type eye","5/793","14/18614",0.000201159529717888,0.00190415782107955,0.00132863142335599,"JUN/TWIST1/INHBA/EGFR/OSR2",5
"GO:0021545","GO:0021545","cranial nerve development","10/793","60/18614",0.000203003283044578,0.00191075406526704,0.00133323397111049,"HOXD3/HOXA3/EXT1/LPAR1/NRP1/TCIRG1/SIX1/HOXB2/HOXB3/ATP8B1",10
"GO:0055008","GO:0055008","cardiac muscle tissue morphogenesis","10/793","60/18614",0.000203003283044578,0.00191075406526704,0.00133323397111049,"TGFB2/WNT5A/HEG1/FOXC1/WNT2/ZFPM2/ENG/ANKRD1/FOXC2/TGFB1",10
"GO:2000630","GO:2000630","positive regulation of miRNA metabolic process","10/793","60/18614",0.000203003283044578,0.00191075406526704,0.00133323397111049,"JUN/TGFB2/ATOH8/PPARG/GATA2/NR3C1/EGFR/KLF4/FOSL1/TGFB1",10
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","37/793","465/18614",0.000208629633601502,0.00196002050515095,0.00136760976676252,"DDR2/TNFSF4/AGT/CYP1B1/IL18R1/SP100/BHLHE40/PPARG/WNT5A/TLR6/HAND2/TRIM38/SGK1/TWIST1/IL6/SFRP4/FZD1/CAV1/WNT2/PARP10/CDKN2A/KLF4/TLR4/ARID5B/FOSL1/CARD16/RGCC/GAS6/GREM1/NUPR1/NLRC5/TRADD/SPHK1/PRNP/NTSR1/TICAM1/BCL3",37
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","25/793","268/18614",0.000211602695950508,0.00198422190311565,0.00138449635960113,"TNFRSF14/CSF1/PTPN22/TNFSF4/TGFBR2/BST1/IL6ST/MEF2C/IRF1/CDKN1A/IL6/GPNMB/CD274/PDCD1LG2/ANXA1/TLR4/IGF2/CLCF1/LRRC32/LGALS3/GREM1/PRNP/TICAM1/IL4I1/RAC2",25
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","13/793","96/18614",0.000212415426283493,0.00198811292240618,0.00138721132914885,"PTGS2/GATA2/SLIT2/ADTRP/MEOX2/ANXA1/KLF4/NRP1/STARD13/CLEC14A/GREM1/THBS1/FOXC2",13
"GO:0021602","GO:0021602","cranial nerve morphogenesis","7/793","30/18614",0.000213806891954835,0.00198995688266344,0.00138849795755439,"HOXD3/HOXA3/NRP1/SIX1/HOXB2/HOXB3/ATP8B1",7
"GO:0050820","GO:0050820","positive regulation of coagulation","7/793","30/18614",0.000213806891954835,0.00198995688266344,0.00138849795755439,"F3/EMILIN1/SERPINE1/PLAT/THBS1/EMILIN2/THBD",7
"GO:0070168","GO:0070168","negative regulation of biomineral tissue development","7/793","30/18614",0.000213806891954835,0.00198995688266344,0.00138849795755439,"ECM1/ASPN/SRGN/LTBP3/GAS6/GREM1/TGFB1",7
"GO:0042116","GO:0042116","macrophage activation","14/793","109/18614",0.000217132095518644,0.00201340670390015,0.00140486013563767,"JUN/PRKCE/WNT5A/TLR6/MIR145/IL6/TLR4/MMP8/THBS1/IFI35/SPHK1/TICAM1/C5AR1/ITGB2",14
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","14/793","109/18614",0.000217132095518644,0.00201340670390015,0.00140486013563767,"TNFSF4/HLX/LOXL3/TNFAIP6/GATA2/IRF1/INHBA/LRRC17/ANXA1/TLR4/GPR68/FBN1/FSTL3/RUNX1",14
"GO:0060538","GO:0060538","skeletal muscle organ development","19/793","178/18614",0.000219090641641979,0.00202780560541965,0.00141490700927851,"HIVEP3/HLX/VAMP5/GPC1/MEF2C/PITX1/MEOX2/TWIST1/ELN/CAV2/CAV1/MSC/ANKRD1/IGF2/SIX1/NUPR1/TGFB1/MAFF/RCAN1",19
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","11/793","72/18614",0.000220053497598185,0.00203295264509377,0.00141849837054731,"PLK3/SP100/MSX1/CDKN1A/TWIST1/SNAI2/NDRG1/ANKRD1/CD44/HIC1/BCL3",11
"GO:0001101","GO:0001101","response to acid chemical","16/793","136/18614",0.000223638049842092,0.00205845851401616,0.00143629516163003,"COL16A1/CAPN2/COL3A1/COL5A2/PDGFRA/PDGFC/EGFR/COL1A2/ZEB1/SIX1/MMP2/NQO1/PPP1R9B/COL1A1/KLF2/COL6A1",16
"GO:0030879","GO:0030879","mammary gland development","16/793","136/18614",0.000223638049842092,0.00205845851401616,0.00143629516163003,"CSF1/IGFBP5/TGFBR2/WNT5A/MSX1/NR3C1/HOXA5/HOXA9/CAV1/WNT2/ZNF703/VDR/OAS2/TBX3/TGFB3/HOXB9",16
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","9/793","50/18614",0.000230025437027453,0.00211335870268973,0.00147460192119186,"PEA15/SP100/BMPR1B/HGF/SERPINE1/FAIM2/LGALS3/THBS1/TIMP3",9
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","23/793","239/18614",0.000238225613952242,0.00218468186886845,0.00152436785905124,"TNFRSF14/PTPN22/TNFSF4/TGFBR2/BST1/IL6ST/MEF2C/IRF1/CDKN1A/IL6/GPNMB/CD274/PDCD1LG2/ANXA1/TLR4/IGF2/CLCF1/LRRC32/LGALS3/PRNP/TICAM1/IL4I1/RAC2",23
"GO:0010762","GO:0010762","regulation of fibroblast migration","8/793","40/18614",0.000239570351552379,0.00219299014113331,0.00153016497916528,"DDR2/SLC8A1/PRKCE/MIR145/ACTA2/THBS1/CYGB/TGFB1",8
"GO:0010721","GO:0010721","negative regulation of cell development","26/793","286/18614",0.000240143667849583,0.00219421947333129,0.00153102274913051,"TNFSF4/HLX/DUSP10/LOXL3/TNFAIP6/DLX2/WNT5A/GATA2/IRF1/DAAM2/IL6/INHBA/SEMA3C/LRRC17/SNAI2/CDKN2B/ANXA1/TLR4/NRP1/GPR68/B2M/FBN1/SEMA7A/FSTL3/TSPO/RUNX1",26
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","18/793","165/18614",0.000242701405062132,0.00221248282134333,0.00154376605107526,"CSF1/ECM1/IL1R1/PPARG/WNT5A/SLIT2/SLIT3/IL6/CAV1/ANGPT1/CASP4/CASP1/CARD16/OAS1/OAS3/GAS6/NLRC5/SPHK1",18
"GO:0003228","GO:0003228","atrial cardiac muscle tissue development","6/793","22/18614",0.000243470498547185,0.00221248282134333,0.00154376605107526,"TBX18/WNT2/ENG/TBX5/TBX3/GATA6",6
"GO:0034104","GO:0034104","negative regulation of tissue remodeling","6/793","22/18614",0.000243470498547185,0.00221248282134333,0.00154376605107526,"AGT/PPARG/IL6/TMEM119/GREM1/CST3",6
"GO:0003012","GO:0003012","muscle system process","36/793","452/18614",0.000248323294280837,0.00225248607044578,0.00157167842955853,"KCND3/LMNA/RGS4/PTGS2/AGT/SLC8A1/IGFBP5/KCNE4/PPARG/HAND2/GDNF/IL6ST/PDE4D/MIR145/SGCD/GPER1/CAV1/GATA4/SULF1/FBXO32/TPM2/MYOF/VEGFB/CRYAB/CACNA1C/ABCC9/TBX3/BDKRB2/CAMTA2/SGCA/SPHK1/GATA6/MYL9/COMP/P2RX6/SMTN",36
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","11/793","73/18614",0.000249283896730937,0.00225710310844424,0.00157489998068191,"GADD45A/PTGS2/AGT/PTGER4/IRF1/TLR4/ENG/ANKRD1/CASP1/LTBR/COL1A1",11
"GO:0010464","GO:0010464","regulation of mesenchymal cell proliferation","7/793","31/18614",0.000266102665577528,0.00240068794685286,0.00167508670161192,"LMNA/PRRX1/TGFBR2/WNT5A/WNT2/ZEB1/SIX1",7
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","7/793","31/18614",0.000266102665577528,0.00240068794685286,0.00167508670161192,"WNT5A/MSX1/HAND2/SNAI2/DKK1/ALPK2/TGFB1",7
"GO:0061082","GO:0061082","myeloid leukocyte cytokine production","9/793","51/18614",0.000268898253671301,0.00242153778711561,0.00168963473572882,"TGFB2/WNT5A/SPON2/TWIST1/TLR4/TGFB3/SEMA7A/TICAM1/TGFB1",9
"GO:0034103","GO:0034103","regulation of tissue remodeling","12/793","86/18614",0.000277415330239008,0.00248926718228826,0.00173689310985889,"DDR2/AGT/PPARG/HAND2/IL6/GPNMB/LTBP3/TMEM119/GREM1/CST3/TGFB1/RUNX1",12
"GO:0048041","GO:0048041","focal adhesion assembly","12/793","86/18614",0.000277415330239008,0.00248926718228826,0.00173689310985889,"COL16A1/S100A10/ARHGAP6/DLC1/NRP1/ACVRL1/THSD1/MMP14/GREM1/THBS1/CORO2B/CDH11",12
"GO:0060420","GO:0060420","regulation of heart growth","11/793","74/18614",0.000281725507514153,0.00252341234149774,0.00176071798980266,"RGS4/KCNK2/TGFBR2/MEF2C/WNT2/ZFPM2/RBP4/TBX5/GATA6/MAPK11/RUNX1",11
"GO:1902742","GO:1902742","apoptotic process involved in development","8/793","41/18614",0.000286660734915058,0.0025630238874874,0.00178835705634796,"TGFB2/SLIT2/HAND2/SLIT3/FOXC1/CRYAB/VDR/FOXC2",8
"GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","14/793","112/18614",0.000289304933704355,0.00258204653331137,0.00180163016045588,"DDR2/TGFB2/AGT/FN1/SERPINE2/PDGFRA/PDGFC/PDGFRB/GPER1/TWIST1/EGFR/HGF/ANGPT1/DCN",14
"GO:0070278","GO:0070278","extracellular matrix constituent secretion","5/793","15/18614",0.000291190452379579,0.00259424221210897,0.00181013972930583,"AGT/ADTRP/ENG/CREB3L1/RGCC",5
"GO:0046661","GO:0046661","male sex differentiation","18/793","168/18614",0.000303409302959453,0.00269829127436182,0.00188274025230318,"TGFB2/CYP1B1/WNT5A/PDGFRA/RHOBTB3/PDGFRB/HOXA9/HOXA10/HOXA11/INHBA/MAMLD1/GATA4/ZFPM2/ARID5B/TBX3/MMP14/NUPR1/GATA6",18
"GO:0010543","GO:0010543","regulation of platelet activation","9/793","52/18614",0.000313055999528163,0.00277913656419495,0.00193915027846462,"EMILIN1/SERPINE2/PDGFRA/IL6ST/IL6/TLR4/C1QTNF1/EMILIN2/THBD",9
"GO:0060065","GO:0060065","uterus development","6/793","23/18614",0.000317609003885383,0.0028095748697684,0.00196038869095906,"TGFB2/WNT5A/HOXA9/HOXA10/HOXA11/RBP4",6
"GO:2000353","GO:2000353","positive regulation of endothelial cell apoptotic process","6/793","23/18614",0.000317609003885383,0.0028095748697684,0.00196038869095906,"ITGA4/GPER1/CD248/RGCC/THBS1/CCL2",6
"GO:0034694","GO:0034694","response to prostaglandin","7/793","32/18614",0.000328206619466686,0.00289819202136837,0.00202222155531548,"PTGFR/TNFSF4/PRKCE/PTGER4/AKR1C2/PTGER2/PPP1R9B",7
"GO:0060041","GO:0060041","retina development in camera-type eye","17/793","155/18614",0.00033553752308618,0.00295770112942633,0.0020637442012151,"TGFB2/CYP1B1/VAX2/DLX2/PDGFRA/BMPR1B/PDGFRB/PRDM1/SMARCD3/NRP1/VSTM4/RBP4/FJX1/TCIRG1/ACVRL1/SERPINF1/PTPRM",17
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","21/793","214/18614",0.000336216837743974,0.00295847139972602,0.00206428165946217,"CSF1/MEIS1/TNFAIP6/GATA2/MEF2C/LOX/MIR145/HOXA5/HOXA9/INHBA/LRRC17/TLR4/GPR68/MEIS2/B2M/FBN1/EVI2B/FSTL3/ZFP36/TGFB1/RUNX1",21
"GO:1904037","GO:1904037","positive regulation of epithelial cell apoptotic process","8/793","42/18614",0.000341046122478707,0.00299569159955813,0.00209025215756536,"ITGA4/GPER1/IL6/SFRP4/CD248/RGCC/THBS1/CCL2",8
"GO:0071384","GO:0071384","cellular response to corticosteroid stimulus","10/793","64/18614",0.000349886119768318,0.0030679488186001,0.00214066983341171,"CYP1B1/NR3C1/SGK1/GPER1/PLAT/FBXO32/KLF9/ANXA1/SERPINF1/ZFP36",10
"GO:0007009","GO:0007009","plasma membrane organization","18/793","170/18614",0.0003508595965535,0.00307109678384307,0.0021428663349281,"S100A10/TGFB2/PLSCR4/CAV2/CAV1/SYTL4/NDRG1/COL5A1/MYOF/SMPD1/ANO3/AHNAK/ATP10A/ANXA2/SPESP1/COLEC12/ATP8B1/EHD2",18
"GO:1990266","GO:1990266","neutrophil migration","15/793","128/18614",0.000362865082491685,0.00316660577679676,0.00220950800078508,"TGFB2/IL1R1/TNFAIP6/BST1/SLIT2/CXCL1/CXCL2/CD99/XG/CD99L2/LGALS3/CCL2/C5AR1/RAC2/ITGB2",15
