"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904251","GO:1904251","regulation of bile acid metabolic process","3/1403","15/18614",0.0984484432179148,0.436572331823842,0.379932027636483,"PROX1/FGFR4/FGF19",3
"GO:1905153","GO:1905153","regulation of membrane invagination","3/1403","15/18614",0.0984484432179148,0.436572331823842,0.379932027636483,"PLCG2/ALOX15/CD300A",3
"GO:2000052","GO:2000052","positive regulation of non-canonical Wnt signaling pathway","3/1403","15/18614",0.0984484432179148,0.436572331823842,0.379932027636483,"GPC3/SFRP1/NKD1",3
"GO:0042113","GO:0042113","B cell activation","27/1403","276/18614",0.0984737442956395,0.436572331823842,0.379932027636483,"VAV3/CR2/CR1/PELI1/INPP5D/CARD11/ITM2A/SFRP1/LYN/TPD52/SYK/PTPN6/FLT3/ONECUT1/PRKCB/CD19/NOD2/PLCG2/IRF8/ATAD5/CD79B/CD300A/FOXJ1/CHRNA4/BST2/MFNG/NFAM1",27
"GO:0018345","GO:0018345","protein palmitoylation","5/1403","33/18614",0.0989455979208083,0.437584674644034,0.380813030467633,"ZDHHC23/ZDHHC19/ZDHHC11B/ZDHHC15/ZDHHC22",5
"GO:0048799","GO:0048799","animal organ maturation","5/1403","33/18614",0.0989455979208083,0.437584674644034,0.380813030467633,"FGFR3/SNX10/SEMA4D/RET/RYR1",5
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","5/1403","33/18614",0.0989455979208083,0.437584674644034,0.380813030467633,"SOX2/TRIM15/POU5F1/NANOG/TBX6",5
"GO:0002712","GO:0002712","regulation of B cell mediated immunity","8/1403","63/18614",0.0997618493726755,0.440111399319226,0.383011941299005,"CR2/CR1/SUSD4/PTPN6/NOD2/ATAD5/FOXJ1/FCER2",8
"GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","8/1403","63/18614",0.0997618493726755,0.440111399319226,0.383011941299005,"CR2/CR1/SUSD4/PTPN6/NOD2/ATAD5/FOXJ1/FCER2",8
"GO:0070542","GO:0070542","response to fatty acid","8/1403","63/18614",0.0997618493726755,0.440111399319226,0.383011941299005,"ILDR1/CLDN1/TLR2/PDK3/LPL/GLDC/UCP2/FOXO1",8
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process","11/1403","95/18614",0.101262817660899,0.445394113033422,0.387609282876912,"EFNA1/NSG1/ITM2A/LYN/NECAB1/SORL1/CHRNA7/HAP1/APOE/KLK6/ABCG1",11
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","15/1403","139/18614",0.101265434242663,0.445394113033422,0.387609282876912,"DRAXIN/TNN/SOX13/IGFBP2/SOX2/GPC3/SFRP1/AMER2/FOXO1/CCDC88C/NKD1/SHISA6/TLE6/APOE/DKKL1",15
"GO:1902930","GO:1902930","regulation of alcohol biosynthetic process","7/1403","53/18614",0.101565139676142,0.445394113033422,0.387609282876912,"APOB/LHCGR/P2RY1/SNCA/ADCYAP1R1/APOE/ABCG1",7
"GO:0052548","GO:0052548","regulation of endopeptidase activity","32/1403","336/18614",0.101667570543339,0.445394113033422,0.387609282876912,"RPS6KA1/LCK/EFNA1/CR1/VIL1/SOX2/SNCA/SPINK1/SPINK5/SERPINB9/TTBK1/EPHA7/LYN/ACER2/DAPK1/SYK/CRB2/GRIN1/SPOCK2/SORL1/A2ML1/GRIN2B/EGLN3/SERPINA10/DPEP1/SERPINF2/SERPINB4/CST1/SEMG1/MMP9/NLRP12/NLRP2",32
"GO:0016266","GO:0016266","O-glycan processing","6/1403","43/18614",0.101741124221835,0.445394113033422,0.387609282876912,"GALNT13/GALNT3/ST6GAL1/GALNT8/CHST4/B3GNT3",6
"GO:0021879","GO:0021879","forebrain neuron differentiation","6/1403","43/18614",0.101741124221835,0.445394113033422,0.387609282876912,"NHLH2/PROX1/SLC4A10/LHX6/FGFR2/LHX5",6
"GO:0070661","GO:0070661","leukocyte proliferation","33/1403","348/18614",0.102025588569823,0.445394113033422,0.387609282876912,"PLA2G2A/VAV3/SH2D2A/CD1D/CR2/CR1/FKBP1B/PELI1/IGFBP2/INPP5D/ST6GAL1/AIF1/HLA-DMB/CARD11/CSF2RA/IDO1/LYN/SYK/PRKCQ/HELLS/LMO1/PTPN6/FLT3/TNFSF11/CD19/SPN/CX3CL1/ATAD5/CD300A/FOXJ1/CLEC4G/BST2/CLC",33
"GO:0010839","GO:0010839","negative regulation of keratinocyte proliferation","4/1403","24/18614",0.102281193087623,0.445394113033422,0.387609282876912,"IRF6/EPPK1/FGFR2/OVOL1",4
"GO:0021884","GO:0021884","forebrain neuron development","4/1403","24/18614",0.102281193087623,0.445394113033422,0.387609282876912,"NHLH2/SLC4A10/LHX6/FGFR2",4
"GO:0042438","GO:0042438","melanin biosynthetic process","4/1403","24/18614",0.102281193087623,0.445394113033422,0.387609282876912,"PMEL/OCA2/SLC24A5/CDH3",4
"GO:0043576","GO:0043576","regulation of respiratory gaseous exchange","4/1403","24/18614",0.102281193087623,0.445394113033422,0.387609282876912,"ATP1A2/GRPR/NLGN3/PHOX2A",4
"GO:0045932","GO:0045932","negative regulation of muscle contraction","4/1403","24/18614",0.102281193087623,0.445394113033422,0.387609282876912,"ATP1A2/CALCA/ARHGAP42/TNNT1",4
"GO:0051350","GO:0051350","negative regulation of lyase activity","4/1403","24/18614",0.102281193087623,0.445394113033422,0.387609282876912,"GRM2/GRM3/EDNRB/AKAP5",4
"GO:0060571","GO:0060571","morphogenesis of an epithelial fold","4/1403","24/18614",0.102281193087623,0.445394113033422,0.387609282876912,"FGFR2/OVOL2/BMP7/CECR2",4
"GO:0061162","GO:0061162","establishment of monopolar cell polarity","4/1403","24/18614",0.102281193087623,0.445394113033422,0.387609282876912,"FOXJ1/TCF15/CAMSAP3/SYNE4",4
"GO:0098581","GO:0098581","detection of external biotic stimulus","4/1403","24/18614",0.102281193087623,0.445394113033422,0.387609282876912,"CD1D/TLR2/NOD2/LBP",4
"GO:0002697","GO:0002697","regulation of immune effector process","36/1403","384/18614",0.102673832879909,0.446743045242607,0.388783206444718,"PRKCZ/FGR/CD1D/CR2/CR1/SUSD4/VAMP8/FZD5/SPINK5/SERPINB9/HLA-DMB/LYN/SYK/PTPN6/GPRC5B/ITGAM/NOD2/PLCG2/NOS2/ATAD5/CD300A/EVPL/FOXJ1/SERPINB4/LBP/VAV1/STXBP2/FCER2/CLEC4G/BST2/CLC/CEACAM1/KLK5/KLK7/NCR1/PLA2G3",36
"GO:0001558","GO:0001558","regulation of cell growth","39/1403","420/18614",0.102798649773388,0.446925420103494,0.388941920237681,"DRAXIN/RPS6KA1/NPR1/SEMA4A/SYT2/GNG4/CPNE9/SEMA3G/SEMA5B/SEMA6A/FSTL4/SLC44A4/EPHA7/CDKL5/TRPC5/FGF13/ARHGAP4/SFRP1/RIMS2/IGFBPL1/SEMA4D/FBP1/PRKCQ/NRG3/RASGRP2/SYT1/RASAL1/KIF26A/SYT17/CDH1/RND2/RNF157/SYT4/BST2/HPN/CEACAM1/APOE/SYT3/RTN4R",39
"GO:0003281","GO:0003281","ventricular septum development","9/1403","74/18614",0.103508239982944,0.449647801569743,0.391311103612521,"GJA5/PROX1/LRP2/HEY2/FGFR2/PDE2A/STRA6/SALL1/SALL4",9
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","14/1403","129/18614",0.106824648486193,0.463313272225295,0.403203634577735,"GRHL3/CELSR2/CELSR3/PKHD1/GPC4/GPC3/FZD3/SFRP1/STOX1/NKD1/LHX1/SP6/BMP7/CELSR1",14
"GO:0030166","GO:0030166","proteoglycan biosynthetic process","8/1403","64/18614",0.10691183651424,0.463313272225295,0.403203634577735,"CHST13/HS3ST5/HS6ST2/GAL3ST3/B3GAT1/HS3ST4/CHST9/CHST8",8
"GO:0035825","GO:0035825","homologous recombination","8/1403","64/18614",0.10691183651424,0.463313272225295,0.403203634577735,"HFM1/SYCP1/ANKRD31/RAD54B/C14orf39/MEIOB/TEX19/ANKLE1",8
"GO:0070664","GO:0070664","negative regulation of leukocyte proliferation","11/1403","96/18614",0.107021855379131,0.463417527991082,0.403294364341398,"PLA2G2A/CR1/PELI1/INPP5D/IDO1/LYN/PTPN6/SPN/CD300A/FOXJ1/CLEC4G",11
"GO:0003279","GO:0003279","cardiac septum development","12/1403","107/18614",0.107482604257136,0.465039100762615,0.404705556453538,"GJA5/PROX1/LRP2/HEY2/DNAH11/CHD7/FGFR2/PDE2A/STRA6/SALL1/SALL4/BMP7",12
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","41/1403","446/18614",0.107834979359248,0.46608030068651,0.405611672506765,"PADI2/FGR/SMPDL3B/CLDN19/SEMA4A/CR1/SUSD4/CTNNA2/SEMA3G/CD200/SEMA5B/ST6GAL1/GRID2/NPY5R/KLKB1/SLC6A3/SEMA6A/SPINK5/SERPINB9/AIF1/CLDN3/LYN/EPPK1/SEMA4D/SYK/ALOX5/MYOZ1/ABCC8/PLA2G10/NOD2/CX3CL1/SERPINF2/RNF125/SERPINB4/HCK/CEACAM1/APOE/KLK8/SIGLEC10/NLRP12/RTN4R",41
"GO:0021915","GO:0021915","neural tube development","17/1403","163/18614",0.107896163097155,0.46608030068651,0.405611672506765,"GRHL3/PROX1/LRP2/TRIM71/COBL/FZD3/SFRP1/GRHL2/ST14/SPINT1/FOXB1/OVOL2/SALL4/BMP7/SPINT2/CECR2/CELSR1",17
"GO:0002021","GO:0002021","response to dietary excess","5/1403","34/18614",0.10919735991235,0.470194063328656,0.409191721144562,"CNTN2/VGF/SORL1/GDF3/APOE",5
"GO:0007431","GO:0007431","salivary gland development","5/1403","34/18614",0.10919735991235,0.470194063328656,0.409191721144562,"TFCP2L1/EDA/FGFR2/ESRP2/BMP7",5
"GO:0048841","GO:0048841","regulation of axon extension involved in axon guidance","5/1403","34/18614",0.10919735991235,0.470194063328656,0.409191721144562,"SEMA4A/SEMA3G/SEMA5B/SEMA6A/SEMA4D",5
"GO:0098664","GO:0098664","G protein-coupled serotonin receptor signaling pathway","5/1403","34/18614",0.10919735991235,0.470194063328656,0.409191721144562,"HTR6/HTR1D/HRH2/HTR2C/HRH3",5
"GO:0071320","GO:0071320","cellular response to cAMP","7/1403","54/18614",0.109535490966388,0.471273608778767,0.410131207827269,"HCN1/CFTR/FBP1/KCNQ1/PDE2A/HCN4/SLC5A5",7
"GO:0003009","GO:0003009","skeletal muscle contraction","6/1403","44/18614",0.11071878691136,0.475226895094859,0.413571600120628,"ATP8A2/STAC2/SCN4A/MYH14/TNNT1/TNNI3",6
"GO:0042596","GO:0042596","fear response","6/1403","44/18614",0.11071878691136,0.475226895094859,0.413571600120628,"ATP1A2/GRPR/HTR2C/CRHR1/GNG7/APOE",6
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","6/1403","44/18614",0.11071878691136,0.475226895094859,0.413571600120628,"SEMA4A/SEMA3G/SEMA5B/KDR/SEMA6A/SEMA4D",6
"GO:0007266","GO:0007266","Rho protein signal transduction","14/1403","130/18614",0.111884883928948,0.478964306872008,0.416824125145913,"F11R/P2RY8/LPAR4/ARHGAP4/ADRA1A/GPR20/ARHGAP42/MCF2L/RHOV/LPAR2/APOE/EPS8L1/RTN4R/CELSR1",14
"GO:0006970","GO:0006970","response to osmotic stress","10/1403","86/18614",0.112095366971163,0.478964306872008,0.416824125145913,"EFHD1/CLDN1/TACR3/MAP7/WNK3/FBP1/MARVELD3/SLC2A4/AQP4/SLC12A5",10
"GO:0030307","GO:0030307","positive regulation of cell growth","17/1403","164/18614",0.112391130920103,0.478964306872008,0.416824125145913,"RPS6KA1/SYT2/CPNE9/SLC44A4/CDKL5/TRPC5/SFRP1/RIMS2/SEMA4D/SYT1/RASAL1/SYT17/RND2/RNF157/SYT4/HPN/SYT3",17
"GO:0001657","GO:0001657","ureteric bud development","11/1403","97/18614",0.112967303099636,0.478964306872008,0.416824125145913,"EPCAM/GPC3/SFRP1/CALB1/CER1/RET/FGFR2/SALL1/LHX1/FOXJ1/BMP7",11
"GO:0014013","GO:0014013","regulation of gliogenesis","12/1403","108/18614",0.113103992236699,0.478964306872008,0.416824125145913,"TP73/LIN28A/MYCN/LRP2/TLR2/TTBK1/PTPRZ1/LYN/ZNF488/ABCC8/SPINT1/OLIG2",12
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation","12/1403","108/18614",0.113103992236699,0.478964306872008,0.416824125145913,"SNCA/RAMP3/CALCR/TENM1/SH2D3C/RET/STOX1/NOS1/TCL1B/TCL1A/SH2D3A/NTF4",12
"GO:0048024","GO:0048024","regulation of mRNA splicing, via spliceosome","12/1403","108/18614",0.113103992236699,0.478964306872008,0.416824125145913,"CELF3/RBM47/KHDRBS2/SRSF12/HMX2/SRRM4/RBFOX1/RBFOX3/CELF4/CELF5/NOVA2/RBM11",12
"GO:0048857","GO:0048857","neural nucleus development","8/1403","65/18614",0.114336165149476,0.478964306872008,0.416824125145913,"PADI2/TTBK1/MAOB/INA/PHOX2A/NDRG2/CKB/SYNGR3",8
"GO:0003188","GO:0003188","heart valve formation","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"GJA5/EFNA1/HEY2",3
"GO:0007351","GO:0007351","tripartite regional subdivision","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"TDRD5/FZD5/TDGF1",3
"GO:0008595","GO:0008595","anterior/posterior axis specification, embryo","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"TDRD5/FZD5/TDGF1",3
"GO:0009886","GO:0009886","post-embryonic animal morphogenesis","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"KDR/CDH23/MYO7A",3
"GO:0016045","GO:0016045","detection of bacterium","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"CD1D/TLR2/NOD2",3
"GO:0021535","GO:0021535","cell migration in hindbrain","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"NHLH2/CTNNA2/ATP1B2",3
"GO:0021984","GO:0021984","adenohypophysis development","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"SOX2/SLC6A3/GHRHR",3
"GO:0030033","GO:0030033","microvillus assembly","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"ESPN/RAP1GAP/PODXL",3
"GO:0034134","GO:0034134","toll-like receptor 2 signaling pathway","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"LYN/PIK3AP1/NOD2",3
"GO:0034375","GO:0034375","high-density lipoprotein particle remodeling","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"APOE/PLA2G3/ABCG1",3
"GO:0038092","GO:0038092","nodal signaling pathway","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"DACT2/FOXH1/CER1",3
"GO:0042249","GO:0042249","establishment of planar polarity of embryonic epithelium","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"GRHL3/SFRP1/CELSR1",3
"GO:0060088","GO:0060088","auditory receptor cell stereocilium organization","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"PLS1/CDH23/MYO7A",3
"GO:0072176","GO:0072176","nephric duct development","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"EPHA7/GPC3/LHX1",3
"GO:0090136","GO:0090136","epithelial cell-cell adhesion","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"THBS4/PLEKHA7/CAMSAP3",3
"GO:0098969","GO:0098969","neurotransmitter receptor transport to postsynaptic membrane","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"NSG1/GRIP1/ARHGAP44",3
"GO:1905664","GO:1905664","regulation of calcium ion import across plasma membrane","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"RAMP3/CALCR/AKAP5",3
"GO:2000095","GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"GPC3/SFRP1/NKD1",3
"GO:2000696","GO:2000696","regulation of epithelial cell differentiation involved in kidney development","3/1403","16/18614",0.114678087557181,0.478964306872008,0.416824125145913,"PROM1/LHX1/MMP9",3
"GO:0003071","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"GJA5/EDNRB/HSD11B2/SERPINF2",4
"GO:0006582","GO:0006582","melanin metabolic process","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"PMEL/OCA2/SLC24A5/CDH3",4
"GO:0017121","GO:0017121","plasma membrane phospholipid scrambling","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"TRPC5/XKR9/ANO9/XKR7",4
"GO:0030318","GO:0030318","melanocyte differentiation","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"ADAMTS20/EDNRB/OCA2/SLC24A5",4
"GO:0032400","GO:0032400","melanosome localization","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"RAB17/GPR143/SHROOM2/CDH3",4
"GO:0046628","GO:0046628","positive regulation of insulin receptor signaling pathway","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"PRKCZ/GKAP1/SORBS1/SORL1",4
"GO:0061339","GO:0061339","establishment or maintenance of monopolar cell polarity","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"FOXJ1/TCF15/CAMSAP3/SYNE4",4
"GO:0097186","GO:0097186","amelogenesis","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"CFTR/SLC24A4/WDR72/KLK5",4
"GO:0098719","GO:0098719","sodium ion import across plasma membrane","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"SLC6A1/SCNN1A/HCN4/SCNN1G",4
"GO:1902993","GO:1902993","positive regulation of amyloid precursor protein catabolic process","4/1403","25/18614",0.114876803707198,0.478964306872008,0.416824125145913,"EFNA1/LYN/CHRNA7/ABCG1",4
"GO:0050810","GO:0050810","regulation of steroid biosynthetic process","9/1403","76/18614",0.117153572425904,0.488079527780563,0.424756749615435,"PROX1/APOB/LHCGR/FGFR4/NR5A1/FGF19/APOE/DKKL1/ABCG1",9
"GO:0060632","GO:0060632","regulation of microtubule-based movement","7/1403","55/18614",0.117827705311161,0.489752628629504,0.426212784621874,"TACR3/DNAH11/PRDM14/CALY/HAP1/TTLL6/SEMG1",7
"GO:0061900","GO:0061900","glial cell activation","7/1403","55/18614",0.117827705311161,0.489752628629504,0.426212784621874,"SNCA/TLR2/AIF1/TTBK1/ITGAM/CX3CL1/AZU1",7
"GO:1902991","GO:1902991","regulation of amyloid precursor protein catabolic process","7/1403","55/18614",0.117827705311161,0.489752628629504,0.426212784621874,"EFNA1/LYN/SORL1/CHRNA7/HAP1/APOE/ABCG1",7
"GO:0032355","GO:0032355","response to estradiol","13/1403","120/18614",0.118177284769876,0.490827228192914,0.427147967090535,"APOB/IGFBP2/SLC6A1/TACR3/HPGD/ADCYAP1R1/RAMP3/SFRP1/WNT8B/SSTR2/AQP4/BMP7/SSTR3",13
"GO:0045132","GO:0045132","meiotic chromosome segregation","12/1403","109/18614",0.118892410798738,0.493037682012306,0.429071639619414,"HFM1/SYCP1/M1AP/ANKRD31/MEI4/TEX15/TERF1/MAPK15/TUBB8/C14orf39/MEIOB/ANKLE1",12
"GO:0060840","GO:0060840","artery development","12/1403","109/18614",0.118892410798738,0.493037682012306,0.429071639619414,"GJA5/PROX1/APOB/LRP2/ACVR2B/HPGD/HEY2/CHD7/FOXH1/PDE2A/STRA6/APOE",12
"GO:0072163","GO:0072163","mesonephric epithelium development","11/1403","98/18614",0.119097818671052,0.493130829843044,0.429152702576506,"EPCAM/GPC3/SFRP1/CALB1/CER1/RET/FGFR2/SALL1/LHX1/FOXJ1/BMP7",11
"GO:0072164","GO:0072164","mesonephric tubule development","11/1403","98/18614",0.119097818671052,0.493130829843044,0.429152702576506,"EPCAM/GPC3/SFRP1/CALB1/CER1/RET/FGFR2/SALL1/LHX1/FOXJ1/BMP7",11
"GO:0019827","GO:0019827","stem cell population maintenance","18/1403","177/18614",0.119444635830562,0.494105475933546,0.43000089940072,"LIN28A/MTF2/PROX1/HESX1/SOX2/POU5F1/ACTL6B/ZIC3/SFRP1/PRDM14/TET1/NANOG/FOXO1/IGF2BP1/TCF15/MMP24/SALL4/BMP7",18
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","5/1403","35/18614",0.119941809740686,0.494105475933546,0.43000089940072,"HLA-DRB5/HLA-DQB1/HLA-DMB/HLA-DOA/CTSV",5
"GO:0070528","GO:0070528","protein kinase C signaling","5/1403","35/18614",0.119941809740686,0.494105475933546,0.43000089940072,"PRKCZ/FLT4/ADRA1A/SEZ6/AZU1",5
"GO:0045861","GO:0045861","negative regulation of proteolysis","31/1403","330/18614",0.120058786596628,0.494105475933546,0.43000089940072,"RPS6KA1/EFNA1/CR1/VIL1/SNCA/SPINK1/SPINK5/SERPINB9/USP9X/GPC3/PTPN3/AMBP/CRB2/SPOCK2/SORL1/A2ML1/PAPLN/SERPINA10/SPINT1/WFIKKN1/DPEP1/SERPINF2/WFIKKN2/SERPINB4/CST1/WFDC2/MMP9/CPAMD8/SPINT2/PRKCG/NLRP7",31
"GO:0048483","GO:0048483","autonomic nervous system development","6/1403","45/18614",0.120085465535772,0.494105475933546,0.43000089940072,"FZD3/RET/PHOX2A/EDNRB/KIF26A/INSM1",6
"GO:0061098","GO:0061098","positive regulation of protein tyrosine kinase activity","6/1403","45/18614",0.120085465535772,0.494105475933546,0.43000089940072,"EFNA1/TGFA/DOCK3/ADRA1A/GPRC5B/SRCIN1",6
"GO:0097028","GO:0097028","dendritic cell differentiation","6/1403","45/18614",0.120085465535772,0.494105475933546,0.43000089940072,"LYN/FLT3/DHRS2/IRF8/ZBTB46/PRTN3",6
"GO:1901021","GO:1901021","positive regulation of calcium ion transmembrane transporter activity","6/1403","45/18614",0.120085465535772,0.494105475933546,0.43000089940072,"RYR2/TRDN/AKAP5/PLCG2/STAC2/HAP1",6
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","35/1403","378/18614",0.120158092923183,0.494105475933546,0.43000089940072,"PRKCZ/PLA2G2A/LCK/CD1D/ILDR2/SOX13/CR1/PELI1/IGFBP2/RHOH/AIF1/HLA-DRB5/HLA-DQB1/HLA-DMB/HLA-DOA/FUT9/CARD11/ACTL6B/IDO1/LYN/SYK/NRARP/PRKCQ/ALOX5/PTPN6/TNFSF11/SPN/NOD2/CHST4/CD300A/FOXJ1/VAV1/CLEC4G/FCHO1/CEACAM1",35
"GO:0048814","GO:0048814","regulation of dendrite morphogenesis","8/1403","66/18614",0.122030790077275,0.501423772337342,0.436369729921708,"DPYSL5/CDKL5/PAK3/TRPC5/SEMA4D/KNDC1/CUX2/CHRNA3",8
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","31/1403","331/18614",0.123397769754771,0.506654513897922,0.440921842142956,"PRKAA2/RORC/PROX1/APOB/LHCGR/P2RY1/SNCA/FGFR4/GPLD1/GUCA1A/CNR1/BEND3/ADCYAP1R1/MLXIPL/PDK3/EPHX2/FBP1/SORBS1/FGF19/NOS1/FOXO1/CLYBL/CBFA2T3/NOS2/ATCAY/PLIN5/CEACAM1/APOE/DKKL1/PLA2G3/ABCG1",31
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","9/1403","77/18614",0.124327579910775,0.510083701140783,0.443906131268385,"THEM5/HPGD/ELOVL7/HMGCLL1/ALOX5/SLC27A2/ACSBG1/DPEP1/ALOX15",9
"GO:0021675","GO:0021675","nerve development","10/1403","88/18614",0.1253250869287,0.513359631157821,0.446757046553302,"GABRB2/CHD7/RET/PHOX2A/SLC24A4/SALL1/NPTX1/NRTN/NTF4/PRKCG",10
"GO:0006493","GO:0006493","protein O-linked glycosylation","11/1403","99/18614",0.125411729592812,0.513359631157821,0.446757046553302,"GALNT13/GALNT3/B3GALT1/ST6GAL1/FUT9/TET1/GALNT8/CHST4/MGAT5B/B3GNT3/B3GALT5",11
"GO:0019218","GO:0019218","regulation of steroid metabolic process","11/1403","99/18614",0.125411729592812,0.513359631157821,0.446757046553302,"RORC/PROX1/APOB/LHCGR/FGFR4/EPHX2/NR5A1/FGF19/APOE/DKKL1/ABCG1",11
"GO:0050866","GO:0050866","negative regulation of cell activation","22/1403","225/18614",0.126046680195772,0.515567263228684,0.448678263423492,"PLA2G2A/FGR/ILDR2/CR1/PELI1/MERTK/INPP5D/CD200/CNR1/IDO1/SFRP1/LYN/NRARP/PTPN6/SPN/CX3CL1/CD300A/FOXJ1/ZBTB46/CLEC4G/CEACAM1/APOE",22
"GO:0140962","GO:0140962","multicellular organismal-level chemical homeostasis","7/1403","56/18614",0.12643518010909,0.516430808771734,0.449429773735098,"KDR/CFTR/SCNN1A/ABCA3/SCNN1G/AQP4/MYO5B",7
"GO:0043588","GO:0043588","skin development","29/1403","308/18614",0.126533038253483,0.516430808771734,0.449429773735098,"GRHL3/POU3F1/IRF6/ITGA6/CLDN1/FRAS1/SPINK5/DACT2/EDA/FZD3/GRHL2/FGFR2/OVOL1/EXPH5/POU2F3/ST14/ATP8A2/SLITRK5/SOX21/PPL/PLA2G10/CDH3/FA2H/EVPL/OVOL2/LSR/RYR1/CNFN/KLK5",29
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","17/1403","167/18614",0.126545186122697,0.516430808771734,0.449429773735098,"F11R/TRIM54/ADD2/CTNNA2/VIL1/SNCA/FGF13/STMN2/RHPN1/TMOD1/SPTBN2/SPTB/CGNL1/TUBB4A/KANK3/RHPN2/APOE",17
"GO:0042063","GO:0042063","gliogenesis","30/1403","320/18614",0.126706542026313,0.516698160411387,0.449662439534419,"TP73/LIN28A/POU3F1/KCNJ10/SOX13/CNTN2/MYCN/EMX1/LRP2/CSPG5/P2RY1/SOX2/TLR2/TPPP/TTBK1/PTPRZ1/GPM6B/LYN/LAMC3/ZNF488/ABCC8/ANO1/CNTN1/SPINT1/CX3CL1/FA2H/ATP1B2/MMP24/AZU1/OLIG2",30
"GO:0006541","GO:0006541","glutamine metabolic process","4/1403","26/18614",0.128112792888881,0.518900125066834,0.451578724272008,"CTPS2/GLYATL1/UCP2/GLS2",4
"GO:0010882","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","4/1403","26/18614",0.128112792888881,0.518900125066834,0.451578724272008,"ATP1A2/RYR2/FKBP1B/TNNI3",4
"GO:0010954","GO:0010954","positive regulation of protein processing","4/1403","26/18614",0.128112792888881,0.518900125066834,0.451578724272008,"CNTN2/ASTL/KLKB1/HPN",4
"GO:0021854","GO:0021854","hypothalamus development","4/1403","26/18614",0.128112792888881,0.518900125066834,0.451578724272008,"NHLH2/SOX3/FOXB1/HAP1",4
"GO:0032925","GO:0032925","regulation of activin receptor signaling pathway","4/1403","26/18614",0.128112792888881,0.518900125066834,0.451578724272008,"ACVR2B/DACT2/IGSF1/CER1",4
"GO:0044550","GO:0044550","secondary metabolite biosynthetic process","4/1403","26/18614",0.128112792888881,0.518900125066834,0.451578724272008,"PMEL/OCA2/SLC24A5/CDH3",4
"GO:0048596","GO:0048596","embryonic camera-type eye morphogenesis","4/1403","26/18614",0.128112792888881,0.518900125066834,0.451578724272008,"PROX1/FZD5/STRA6/BMP7",4
"GO:0050857","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","4/1403","26/18614",0.128112792888881,0.518900125066834,0.451578724272008,"LCK/CARD11/PRKCB/NFAM1",4
"GO:0086013","GO:0086013","membrane repolarization during cardiac muscle cell action potential","4/1403","26/18614",0.128112792888881,0.518900125066834,0.451578724272008,"NOS1AP/KCNN2/KCNH2/KCNQ1",4
