"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0038084","GO:0038084","vascular endothelial growth factor signaling pathway","3/538","44/18670",0.132900551865857,0.661227041501603,0.631170893714298,"ROBO1/FLT1/PRKD1",3
"GO:0044060","GO:0044060","regulation of endocrine process","3/538","44/18670",0.132900551865857,0.661227041501603,0.631170893714298,"CRHR1/BMP6/APLN",3
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","3/538","44/18670",0.132900551865857,0.661227041501603,0.631170893714298,"CDH5/BMP6/ADD1",3
"GO:0061756","GO:0061756","leukocyte adhesion to vascular endothelial cell","3/538","44/18670",0.132900551865857,0.661227041501603,0.631170893714298,"NFAT5/TRAF6/ETS1",3
"GO:0031667","GO:0031667","response to nutrient levels","19/538","499/18670",0.133228061415768,0.662079428301808,0.631984535178891,"NMRAL1/RNF152/MAP1B/HMGCR/ABCA1/GIP/ACSL3/PPARGC1A/PIK3C3/CPEB4/STK24/IL15/BCKDHB/CPS1/EPO/FNIP1/PRKD1/FOXO1/SSH1",19
"GO:0046165","GO:0046165","alcohol biosynthetic process","8/538","175/18670",0.133834739573637,0.664315528164691,0.634118992876938,"SPTLC1/MOXD1/ACER3/ITPKB/HMGCR/BMP6/PLCL1/QDPR",8
"GO:0042445","GO:0042445","hormone metabolic process","10/538","232/18670",0.134616529441138,0.667414582808168,0.637077179651258,"AKR1D1/TCF7L2/HSD17B12/CPE/BMP6/PPARGC1A/IYD/HSD17B3/RPE65/CYP19A1",10
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","9/538","204/18670",0.136219390135441,0.671448940322612,0.64092815500183,"CCN4/UBASH3B/LRRC17/CDK6/MYH9/IL15/TRAF6/DCSTAMP/RUNX1",9
"GO:0002792","GO:0002792","negative regulation of peptide secretion","7/538","148/18670",0.136222243141648,0.671448940322612,0.64092815500183,"HMGCR/RHBDF2/FRMD4A/IRS1/STXBP5L/CARD8/PPP3CA",7
"GO:0035148","GO:0035148","tube formation","7/538","148/18670",0.136222243141648,0.671448940322612,0.64092815500183,"LRP2/NFIB/DLC1/SUFU/SHROOM3/TRAF6/STK3",7
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","7/538","148/18670",0.136222243141648,0.671448940322612,0.64092815500183,"MAP1B/CDH5/DLC1/KAT2B/SPTB/ADD1/INPP5J",7
"GO:0061041","GO:0061041","regulation of wound healing","7/538","148/18670",0.136222243141648,0.671448940322612,0.64092815500183,"CCN4/SERPINE1/UBASH3B/HMGCR/PRKCE/MYH9/PLPP3",7
"GO:0055074","GO:0055074","calcium ion homeostasis","18/538","471/18670",0.137660246302563,0.676911538541793,0.646142450219057,"ITGAV/UBASH3B/TPCN1/CDH5/CACNA1A/ATP2B4/CRHR1/GRIA1/PRKCE/GPR6/TRPM1/HTR2A/SPPL3/EPO/NPSR1/ITPR2/MCU/CASQ2",18
"GO:0051865","GO:0051865","protein autoubiquitination","4/538","69/18670",0.137744735704408,0.676911538541793,0.646142450219057,"RAD18/SH3RF3/LTN1/TRAF6",4
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","13/538","321/18670",0.13809350298505,0.676911538541793,0.646142450219057,"MAP1B/PTK2/CRHR1/PRLR/SLC30A10/KAT2B/IRS1/ADCY2/RAB13/CPS1/GCK/RPE65/FOXO1",13
"GO:0051196","GO:0051196","regulation of coenzyme metabolic process","5/538","95/18670",0.139407531077974,0.676911538541793,0.646142450219057,"NUP210/PRKAG2/PPARGC1A/HTR2A/GCK",5
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","5/538","95/18670",0.139407531077974,0.676911538541793,0.646142450219057,"AR/STAC/PRKCE/ACSL3/PRKCH",5
"GO:0032456","GO:0032456","endocytic recycling","3/538","45/18670",0.139529537346524,0.676911538541793,0.646142450219057,"EHD1/EIPR1/RAB13",3
"GO:0048483","GO:0048483","autonomic nervous system development","3/538","45/18670",0.139529537346524,0.676911538541793,0.646142450219057,"NAV2/PLXNA4/SOX10",3
"GO:0009267","GO:0009267","cellular response to starvation","7/538","149/18670",0.139639409693238,0.676911538541793,0.646142450219057,"RNF152/PIK3C3/CPEB4/STK24/FNIP1/PRKD1/FOXO1",7
"GO:0048592","GO:0048592","eye morphogenesis","7/538","149/18670",0.139639409693238,0.676911538541793,0.646142450219057,"COL5A2/TDRD7/SDK1/TRPM1/TENM3/RPE65/RARB",7
"GO:2001056","GO:2001056","positive regulation of cysteine-type endopeptidase activity","7/538","149/18670",0.139639409693238,0.676911538541793,0.646142450219057,"ROBO1/CASP12/CRADD/DLC1/COA8/TNFRSF10B/CARD8",7
"GO:0007416","GO:0007416","synapse assembly","8/538","177/18670",0.140042709064402,0.676911538541793,0.646142450219057,"DLG5/MAP1B/SDK1/PTK2/PCLO/ADGRL3/GRID2/FLRT3",8
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","8/538","177/18670",0.140042709064402,0.676911538541793,0.646142450219057,"NUP210/PRKAG2/OGDH/ATP5MG/PPARGC1A/HTR2A/NME7/GCK",8
"GO:0060562","GO:0060562","epithelial tube morphogenesis","13/538","322/18670",0.140374698345825,0.676911538541793,0.646142450219057,"ADAMTS16/STARD13/AR/DLG5/FMN1/LGR5/LRP2/DLC1/SUFU/SHROOM3/TRAF6/STK3/EYA1",13
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","14/538","352/18670",0.140931611714073,0.676911538541793,0.646142450219057,"MAP1B/FMN1/CDH5/DLC1/PRKCE/CLIP1/SNX9/SPTB/ADD1/TENM1/CDC42EP3/ARHGEF5/INPP5J/AKAP13",14
"GO:0006359","GO:0006359","regulation of transcription by RNA polymerase III","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"AR/TENM1",2
"GO:0007530","GO:0007530","sex determination","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"AR/FGF9",2
"GO:0009068","GO:0009068","aspartate family amino acid catabolic process","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"SLC25A21/OGDH",2
"GO:0009310","GO:0009310","amine catabolic process","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"ATP2B4/SMOX",2
"GO:0035561","GO:0035561","regulation of chromatin binding","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"CTBP2/PPP3CA",2
"GO:0042401","GO:0042401","cellular biogenic amine biosynthetic process","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"MOXD1/SMOX",2
"GO:0043950","GO:0043950","positive regulation of cAMP-mediated signaling","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"CRHR1/GIP",2
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"SNX9/ADAM9",2
"GO:0060055","GO:0060055","angiogenesis involved in wound healing","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"SERPINE1/ETS1",2
"GO:0070977","GO:0070977","bone maturation","2/538","23/18670",0.141162962979699,0.676911538541793,0.646142450219057,"RFLNA/ZNF664-RFLNA",2
"GO:0010517","GO:0010517","regulation of phospholipase activity","4/538","70/18670",0.142988936742034,0.684640949794653,0.653520520234575,"ITK/FLT1/HTR2A/GNAQ",4
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","7/538","150/18670",0.143097872497774,0.684640949794653,0.653520520234575,"AR/LRP2/DLC1/SUFU/SHROOM3/TRAF6/STK3",7
"GO:2001169","GO:2001169","regulation of ATP biosynthetic process","5/538","96/18670",0.14382771675428,0.687357036439002,0.656113146862225,"NUP210/PRKAG2/PPARGC1A/HTR2A/GCK",5
"GO:0001504","GO:0001504","neurotransmitter uptake","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"SLC1A3/SLC1A1/SLC7A11",3
"GO:0002067","GO:0002067","glandular epithelial cell differentiation","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"BMP6/CDK6/RARB",3
"GO:0010883","GO:0010883","regulation of lipid storage","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"ITGAV/ABCA1/EHD1",3
"GO:0032527","GO:0032527","protein exit from endoplasmic reticulum","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"UBAC2/SEL1L/HM13",3
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"SERPINE1/PTK2/ADAM9",3
"GO:0035088","GO:0035088","establishment or maintenance of apical/basal cell polarity","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"DLG5/DLG2/MTCL1",3
"GO:0061245","GO:0061245","establishment or maintenance of bipolar cell polarity","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"DLG5/DLG2/MTCL1",3
"GO:1904036","GO:1904036","negative regulation of epithelial cell apoptotic process","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"SERPINE1/TCF7L2/SCG2",3
"GO:1904738","GO:1904738","vascular associated smooth muscle cell migration","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"FGF9/SSH1/DOCK5",3
"GO:1904752","GO:1904752","regulation of vascular associated smooth muscle cell migration","3/538","46/18670",0.146267574656387,0.69104307619774,0.659631637278929,"FGF9/SSH1/DOCK5",3
"GO:1903034","GO:1903034","regulation of response to wounding","8/538","179/18670",0.14639223458966,0.69104307619774,0.659631637278929,"CCN4/SERPINE1/UBASH3B/HMGCR/PRKCE/MYH9/PLPP3/STK24",8
"GO:1901653","GO:1901653","cellular response to peptide","15/538","385/18670",0.147432318176168,0.693666073263413,0.662135405724925,"MAP1B/KLF5/PTK2/CACNA1A/CRHR1/PRLR/SLC30A10/KAT2B/IRS1/ADCY2/RAB13/CPS1/GCK/RPE65/FOXO1",15
"GO:0009124","GO:0009124","nucleoside monophosphate biosynthetic process","9/538","208/18670",0.147903081918296,0.693666073263413,0.662135405724925,"NUP210/PRKAG2/OGDH/ATP5MG/AMPD2/PPARGC1A/HTR2A/UPP2/GCK",9
"GO:0031669","GO:0031669","cellular response to nutrient levels","10/538","237/18670",0.148209440604383,0.693666073263413,0.662135405724925,"NMRAL1/RNF152/PIK3C3/CPEB4/STK24/IL15/FNIP1/PRKD1/FOXO1/SSH1",10
"GO:0001657","GO:0001657","ureteric bud development","5/538","97/18670",0.148307727790909,0.693666073263413,0.662135405724925,"ADAMTS16/FMN1/BMPER/RARB/EYA1",5
"GO:0010771","GO:0010771","negative regulation of cell morphogenesis involved in differentiation","5/538","97/18670",0.148307727790909,0.693666073263413,0.662135405724925,"NGEF/PTK2/DCC/FSTL4/PPP3CA",5
"GO:0014020","GO:0014020","primary neural tube formation","5/538","97/18670",0.148307727790909,0.693666073263413,0.662135405724925,"LRP2/DLC1/SUFU/SHROOM3/TRAF6",5
"GO:0030316","GO:0030316","osteoclast differentiation","5/538","97/18670",0.148307727790909,0.693666073263413,0.662135405724925,"CCN4/UBASH3B/LRRC17/TRAF6/DCSTAMP",5
"GO:0043647","GO:0043647","inositol phosphate metabolic process","4/538","71/18670",0.148310651969286,0.693666073263413,0.662135405724925,"ITPKB/INPP5A/PLCL1/INPP5J",4
"GO:0001838","GO:0001838","embryonic epithelial tube formation","6/538","124/18670",0.148684561711531,0.693666073263413,0.662135405724925,"LRP2/DLC1/SUFU/SHROOM3/TRAF6/STK3",6
"GO:0030099","GO:0030099","myeloid cell differentiation","16/538","416/18670",0.149014806422248,0.693666073263413,0.662135405724925,"CCN4/ABI1/UBASH3B/ITPKB/LRRC17/CDK6/KAT2B/MYH9/IL15/ADD1/TRAF6/ETS1/RBFOX2/EPO/DCSTAMP/RUNX1",16
"GO:0001678","GO:0001678","cellular glucose homeostasis","7/538","152/18670",0.150136730096285,0.693666073263413,0.662135405724925,"HMGCR/PRKCE/PPARGC1A/ERN1/GCK/FOXO1/PPP3CA",7
"GO:0006006","GO:0006006","glucose metabolic process","9/538","209/18670",0.150900321061834,0.693666073263413,0.662135405724925,"PPARGC1A/KAT2B/IRS1/PC/HECTD4/FABP5/GCK/FOXO1/LEPR",9
"GO:0006063","GO:0006063","uronic acid metabolic process","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"PRKCE/CRYL1",2
"GO:0009218","GO:0009218","pyrimidine ribonucleotide metabolic process","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"UPP2/NME7",2
"GO:0009309","GO:0009309","amine biosynthetic process","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"MOXD1/SMOX",2
"GO:0019585","GO:0019585","glucuronate metabolic process","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"PRKCE/CRYL1",2
"GO:0021544","GO:0021544","subpallium development","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"SLC7A11/RARB",2
"GO:0032528","GO:0032528","microvillus organization","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"KLF5/TNIK",2
"GO:0033119","GO:0033119","negative regulation of RNA splicing","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"CELF4/SFSWAP",2
"GO:0034162","GO:0034162","toll-like receptor 9 signaling pathway","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"PIK3C3/TRAF6",2
"GO:0042430","GO:0042430","indole-containing compound metabolic process","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"RNF180/HTR1A",2
"GO:0046174","GO:0046174","polyol catabolic process","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"INPP5A/INPP5J",2
"GO:0060396","GO:0060396","growth hormone receptor signaling pathway","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"PTK2/PRLR",2
"GO:1903010","GO:1903010","regulation of bone development","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"RFLNA/ZNF664-RFLNA",2
"GO:1903020","GO:1903020","positive regulation of glycoprotein metabolic process","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"TCF7L2/IL15",2
"GO:2000209","GO:2000209","regulation of anoikis","2/538","24/18670",0.151202512784948,0.693666073263413,0.662135405724925,"PTK2/CRYBA1",2
"GO:1903522","GO:1903522","regulation of blood circulation","12/538","297/18670",0.151528555544174,0.694410321028921,0.662845823626519,"KCNE4/ARHGAP42/ATP2B4/CHRM3/SLC1A1/KCNIP4/HTR2A/APLN/DOCK5/ITPR2/DSG2/CASQ2",12
"GO:0009314","GO:0009314","response to radiation","17/538","448/18670",0.152214953955427,0.695104806591648,0.663508741271724,"XRRA1/PTPRK/BHLHE40/RAD18/HMGCR/SLC1A3/TANC1/CRHR1/PRIMPOL/TRPM1/TSPYL5/RPE65/ZRANB3/GNAQ/SLC7A11/FOXB1/EYA1",17
"GO:0072163","GO:0072163","mesonephric epithelium development","5/538","98/18670",0.152846332339873,0.695104806591648,0.663508741271724,"ADAMTS16/FMN1/BMPER/RARB/EYA1",5
"GO:0072164","GO:0072164","mesonephric tubule development","5/538","98/18670",0.152846332339873,0.695104806591648,0.663508741271724,"ADAMTS16/FMN1/BMPER/RARB/EYA1",5
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","3/538","47/18670",0.153109528851992,0.695104806591648,0.663508741271724,"CDK6/ETS1/RBFOX2",3
"GO:0098868","GO:0098868","bone growth","3/538","47/18670",0.153109528851992,0.695104806591648,0.663508741271724,"VIT/LEPR/RARB",3
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis","3/538","47/18670",0.153109528851992,0.695104806591648,0.663508741271724,"ADAMTS5/PLCL1/IL15",3
"GO:1901068","GO:1901068","guanosine-containing compound metabolic process","3/538","47/18670",0.153109528851992,0.695104806591648,0.663508741271724,"DLG2/NME7/GTPBP1",3
"GO:0032272","GO:0032272","negative regulation of protein polymerization","4/538","72/18670",0.15370761494342,0.695104806591648,0.663508741271724,"CDH5/SPTB/ADD1/INPP5J",4
"GO:0060193","GO:0060193","positive regulation of lipase activity","4/538","72/18670",0.15370761494342,0.695104806591648,0.663508741271724,"ITK/FLT1/HTR2A/GNAQ",4
"GO:0042133","GO:0042133","neurotransmitter metabolic process","7/538","153/18670",0.153716108347797,0.695104806591648,0.663508741271724,"RNF180/MOXD1/SLC22A2/HTR1A/ATP2B4/SLC1A3/CPS1",7
"GO:0048705","GO:0048705","skeletal system morphogenesis","10/538","239/18670",0.153836266283254,0.695104806591648,0.663508741271724,"FMN1/MEF2D/FOXN3/BMP6/RFLNA/ZNF664-RFLNA/VIT/SATB2/RARB/EYA1",10
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","10/538","239/18670",0.153836266283254,0.695104806591648,0.663508741271724,"ROBO1/CASP12/CRADD/DLC1/PCID2/COA8/XIAP/TNFRSF10B/FNIP1/CARD8",10
"GO:0009612","GO:0009612","response to mechanical stimulus","9/538","210/18670",0.153927549066571,0.695104806591648,0.663508741271724,"MAP1B/CRADD/SLC1A3/BMP6/TMC1/ANKRD1/HTR2A/ETS1/TNFRSF10B",9
"GO:0032970","GO:0032970","regulation of actin filament-based process","15/538","388/18670",0.153975799337003,0.695104806591648,0.663508741271724,"FMN1/FRMD6/DLC1/PRKCE/MYH9/SNX9/FZD10/SPTB/ADD1/TENM1/CDC42EP3/ARHGEF5/DSG2/AKAP13/ARHGDIB",15
"GO:0019058","GO:0019058","viral life cycle","13/538","328/18670",0.154488907654931,0.696679233563037,0.665011602492225,"NUP210/PABPC1/ITGAV/SLAMF1/NCAM1/TRIM5/CTBP2/PC/HS3ST5/VPS37B/CDHR3/HTR2A/HAVCR1",13
"GO:0046031","GO:0046031","ADP metabolic process","6/538","126/18670",0.156678175382315,0.703784855060742,0.671794237184414,"NUP210/PRKAG2/OGDH/PPARGC1A/HTR2A/GCK",6
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","6/538","126/18670",0.156678175382315,0.703784855060742,0.671794237184414,"LEMD2/LRP2/BMPER/PEG10/VEPH1/PMEPA1",6
"GO:0030217","GO:0030217","T cell differentiation","10/538","240/18670",0.156689485236162,0.703784855060742,0.671794237184414,"ITK/SATB1/ITPKB/ZMIZ1/CDK6/IL7R/TNFSF8/IL15/LEPR/RUNX1",10
"GO:1990845","GO:1990845","adaptive thermogenesis","7/538","154/18670",0.157334750631078,0.703784855060742,0.671794237184414,"ADAMTS5/PRLR/PPARGC1A/PLCL1/IL15/FABP5/LEPR",7
"GO:0001708","GO:0001708","cell fate specification","5/538","99/18670",0.157442272333595,0.703784855060742,0.671794237184414,"AR/SUFU/MYT1L/TBX19/EYA1",5
"GO:0030838","GO:0030838","positive regulation of actin filament polymerization","5/538","99/18670",0.157442272333595,0.703784855060742,0.671794237184414,"FMN1/PRKCE/SNX9/TENM1/CDC42EP3",5
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","5/538","99/18670",0.157442272333595,0.703784855060742,0.671794237184414,"OGDH/SLC1A3/ME3/MTHFS/SLC7A11",5
"GO:0030239","GO:0030239","myofibril assembly","4/538","73/18670",0.159177529286603,0.703784855060742,0.671794237184414,"MYPN/ANKRD1/AKAP13/CASQ2",4
"GO:0033555","GO:0033555","multicellular organismal response to stress","4/538","73/18670",0.159177529286603,0.703784855060742,0.671794237184414,"HTR1A/CRHR1/CAPN2/PPP3CA",4
"GO:0060350","GO:0060350","endochondral bone morphogenesis","4/538","73/18670",0.159177529286603,0.703784855060742,0.671794237184414,"MEF2D/BMP6/VIT/RARB",4
"GO:1903524","GO:1903524","positive regulation of blood circulation","4/538","73/18670",0.159177529286603,0.703784855060742,0.671794237184414,"CHRM3/SLC1A1/HTR2A/APLN",4
"GO:0032496","GO:0032496","response to lipopolysaccharide","13/538","330/18670",0.159353713483425,0.703784855060742,0.671794237184414,"SERPINE1/ABCA1/BMP6/TRIM5/PRKCE/PPARGC1A/ANKRD1/CAPN2/TRAF6/CPS1/EPO/ADAM9/CARD8",13
"GO:0009127","GO:0009127","purine nucleoside monophosphate biosynthetic process","8/538","183/18670",0.159504630667086,0.703784855060742,0.671794237184414,"NUP210/PRKAG2/OGDH/ATP5MG/AMPD2/PPARGC1A/HTR2A/GCK",8
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","8/538","183/18670",0.159504630667086,0.703784855060742,0.671794237184414,"NUP210/PRKAG2/OGDH/ATP5MG/AMPD2/PPARGC1A/HTR2A/GCK",8
"GO:0043123","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","8/538","183/18670",0.159504630667086,0.703784855060742,0.671794237184414,"NDFIP2/TRIM5/PRKCE/NEK6/TRAF6/TNFRSF10B/PRKD1/AKAP13",8
"GO:0050770","GO:0050770","regulation of axonogenesis","8/538","183/18670",0.159504630667086,0.703784855060742,0.671794237184414,"ROBO1/WDR36/LRRC4C/MAP1B/PTK2/PLXNA4/DCC/FSTL4",8
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","10/538","241/18670",0.159568942118008,0.703784855060742,0.671794237184414,"LEMD2/CDH5/LRP2/BMPER/PEG10/BMP6/FGF9/XIAP/VEPH1/PMEPA1",10
"GO:0002063","GO:0002063","chondrocyte development","3/538","48/18670",0.160050279025952,0.703784855060742,0.671794237184414,"RFLNA/ZNF664-RFLNA/VIT",3
"GO:0002762","GO:0002762","negative regulation of myeloid leukocyte differentiation","3/538","48/18670",0.160050279025952,0.703784855060742,0.671794237184414,"UBASH3B/LRRC17/CDK6",3
"GO:0007595","GO:0007595","lactation","3/538","48/18670",0.160050279025952,0.703784855060742,0.671794237184414,"PRLR/APLN/FOXB1",3
"GO:0045912","GO:0045912","negative regulation of carbohydrate metabolic process","3/538","48/18670",0.160050279025952,0.703784855060742,0.671794237184414,"PPARGC1A/GCK/LEPR",3
"GO:0046850","GO:0046850","regulation of bone remodeling","3/538","48/18670",0.160050279025952,0.703784855060742,0.671794237184414,"UBASH3B/LEPR/DCSTAMP",3
"GO:0003309","GO:0003309","type B pancreatic cell differentiation","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"BMP6/CDK6",2
"GO:0007214","GO:0007214","gamma-aminobutyric acid signaling pathway","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"PLCL1/GPR156",2
"GO:0035336","GO:0035336","long-chain fatty-acyl-CoA metabolic process","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"HSD17B12/ACSL3",2
"GO:0035459","GO:0035459","cargo loading into vesicle","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"KIF13A/CTAGE1",2
"GO:0045332","GO:0045332","phospholipid translocation","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"ABCA1/ATP11C",2
"GO:0051156","GO:0051156","glucose 6-phosphate metabolic process","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"RPEL1/GCK",2
"GO:0071378","GO:0071378","cellular response to growth hormone stimulus","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"PTK2/PRLR",2
"GO:1905809","GO:1905809","negative regulation of synapse organization","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"NGEF/PTK2",2
"GO:2000104","GO:2000104","negative regulation of DNA-dependent DNA replication","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"STAG2/ZRANB3",2
"GO:2000679","GO:2000679","positive regulation of transcription regulatory region DNA binding","2/538","25/18670",0.16137741899482,0.703784855060742,0.671794237184414,"NIBAN2/TRAF6",2
"GO:0043062","GO:0043062","extracellular structure organization","16/538","422/18670",0.161812227949,0.704735989537958,0.672702137739514,"ITGAV/SERPINE1/ADAMTS5/COL5A2/HSD17B12/PTK2/ABCA1/ITGA9/ACSL3/COL22A1/VIT/CAPN2/LAMC1/ETS1/APBB2/LAMC2",16
"GO:0060079","GO:0060079","excitatory postsynaptic potential","5/538","100/18670",0.16209426510958,0.704735989537958,0.672702137739514,"DGKI/CELF4/GRID2/SSH1/PPP3CA",5
"GO:0060840","GO:0060840","artery development","5/538","100/18670",0.16209426510958,0.704735989537958,0.672702137739514,"ROBO1/LRP2/ZMIZ1/SUFU/EYA1",5
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway","8/538","184/18670",0.162866630782745,0.70736849168858,0.675214979215779,"AR/PAQR8/PPARGC1A/RBFOX2/PMEPA1/AKAP13/RARB/RUNX1",8
"GO:0016570","GO:0016570","histone modification","17/538","454/18670",0.164689381914826,0.713217475775771,0.680798097088952,"SMYD2/KDM4C/SATB1/AUTS2/NEK11/UBE2E1/ELP3/PPARGC1A/USP36/KAT2B/KDM4B/KAT6B/PCGF5/HDAC8/PRKD1/KAT14/EYA1",17
"GO:1901616","GO:1901616","organic hydroxy compound catabolic process","4/538","74/18670",0.164718072371899,0.713217475775771,0.680798097088952,"AKR1D1/MOXD1/INPP5A/INPP5J",4
"GO:1903036","GO:1903036","positive regulation of response to wounding","4/538","74/18670",0.164718072371899,0.713217475775771,0.680798097088952,"CCN4/SERPINE1/PRKCE/PLPP3",4
"GO:0043542","GO:0043542","endothelial cell migration","11/538","273/18670",0.166576406890771,0.719058029055239,0.686373167377693,"STARD13/ROBO1/PTK2/BMPER/ANXA3/S100A2/MYH9/RAB13/ETS1/PRKD1/SCG2",11
"GO:0061448","GO:0061448","connective tissue development","11/538","273/18670",0.166576406890771,0.719058029055239,0.686373167377693,"CCN4/NFIB/MEF2D/BMP6/PPARGC1A/RFLNA/ZNF664-RFLNA/VIT/FGF9/SATB2/RARB",11
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","5/538","101/18670",0.166801005018284,0.719058029055239,0.686373167377693,"ITK/SATB1/ITPKB/TNFSF8/RUNX1",5
"GO:0071825","GO:0071825","protein-lipid complex subunit organization","3/538","49/18670",0.16708472720439,0.719058029055239,0.686373167377693,"ABCA1/ACSL3/SNX9",3
"GO:1903018","GO:1903018","regulation of glycoprotein metabolic process","3/538","49/18670",0.16708472720439,0.719058029055239,0.686373167377693,"AGO2/TCF7L2/IL15",3
"GO:1904707","GO:1904707","positive regulation of vascular smooth muscle cell proliferation","3/538","49/18670",0.16708472720439,0.719058029055239,0.686373167377693,"MEF2D/ERN1/FGF9",3
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","10/538","244/18670",0.168362376460031,0.723821616444293,0.690920225378842,"TCF7L2/LEMD2/PPP2R5B/PTK2/IRS1/FGF9/TSPYL5/CRYBA1/RAPGEF1/STK3",10
"GO:0010038","GO:0010038","response to metal ion","14/538","364/18670",0.168583164170197,0.724036507515161,0.691125348552484,"SYT9/ITPKB/BMP6/PPARGC1A/SLC30A10/DLG2/QDPR/ADD1/KCNMA1/CPS1/CPNE4/ADAM9/PPP3CA/CASQ2",14
"GO:0030336","GO:0030336","negative regulation of cell migration","13/538","334/18670",0.169317590811634,0.724816592013459,0.691869974224243,"STARD13/SERPINE1/ROBO1/DLG5/PTPRK/PTPRG/DLC1/PPARGC1A/STK24/RAP2B/CYP19A1/ARHGDIB/MCC",13
"GO:0032388","GO:0032388","positive regulation of intracellular transport","9/538","215/18670",0.169503279135221,0.724816592013459,0.691869974224243,"TCF7L2/SYT9/CRHR1/EHD1/USP36/EIPR1/NPEPPS/TENM1/MTCL1",9
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","9/538","215/18670",0.169503279135221,0.724816592013459,0.691869974224243,"ROBO1/CASP12/CRADD/DLC1/COA8/XIAP/TNFRSF10B/FNIP1/CARD8",9
"GO:0055001","GO:0055001","muscle cell development","8/538","186/18670",0.169688488306521,0.724816592013459,0.691869974224243,"SORBS2/MYPN/MYOF/ANKRD1/NIBAN2/AKAP13/PPP3CA/CASQ2",8
